delivery_delay,payment_value,price,customer_state_SP,product_category_bed_bath_table,review_score
7.0,360.4,45.0,False,False,1.0
7.0,360.4,45.0,False,False,1.0
7.0,360.4,45.0,False,False,1.0
7.0,360.4,45.0,False,False,1.0
7.0,360.4,45.0,False,False,1.0
-28.0,147.59,119.9,True,False,5.0
-11.0,126.33,109.8,False,False,3.0
-9.0,87.44,73.9,True,False,5.0
-15.0,665.87,599.0,False,False,5.0
-26.0,36.69,19.9,False,False,5.0
-12.0,27.29,19.9,True,False,3.0
-9.0,18.76,7.8,True,False,4.0
-8.0,220.04,205.0,True,True,5.0
-11.0,76.08,59.9,False,False,3.0
-11.0,133.28,120.0,True,False,3.0
-13.0,62.74,45.95,False,True,5.0
-8.0,455.29,419.0,False,False,4.0
0.0,619.9,599.0,False,False,1.0
-13.0,86.02,27.9,False,False,5.0
-13.0,86.02,27.9,False,False,5.0
-14.0,243.36,189.9,False,False,5.0
-28.0,22.78,13.9,True,False,5.0
-21.0,220.02,59.9,True,False,3.0
-21.0,220.02,59.9,True,False,3.0
-21.0,220.02,59.9,True,False,3.0
-20.0,133.25,109.9,False,False,5.0
-4.0,55.96,43.0,True,False,5.0
-20.0,48.6,33.5,True,False,1.0
-20.0,70.12,54.99,False,False,5.0
-18.0,64.09,49.99,False,False,5.0
-15.0,165.71,149.9,False,False,5.0
-15.0,162.04,149.9,True,True,5.0
-4.0,46.69,29.9,False,False,5.0
-11.0,47.81,112.94,False,False,4.0
-11.0,100.0,112.94,False,False,4.0
-14.0,59.1,45.0,True,False,5.0
-24.0,307.68,293.5,True,False,4.0
-1.0,53.37,44.9,True,True,3.0
-21.0,162.04,149.9,True,True,5.0
-20.0,73.34,59.9,True,False,3.0
-27.0,227.38,199.9,False,True,3.0
-15.0,129.46,107.9,False,False,5.0
-14.0,158.97,8.99,False,False,1.0
-14.0,158.97,8.99,False,False,1.0
-14.0,158.97,22.9,False,False,1.0
-14.0,158.97,8.99,False,False,1.0
-14.0,158.97,29.95,False,False,1.0
-16.0,96.9,79.9,False,False,4.0
-10.0,172.81,59.0,False,False,1.0
-10.0,172.81,37.95,False,False,1.0
-15.0,122.37,109.9,True,False,5.0
-14.0,34.86,23.9,True,False,5.0
-9.0,54.0,39.9,False,False,5.0
-9.0,42.68,29.99,True,True,3.0
-3.0,722.05,699.9,False,False,5.0
0.0,96.01,69.9,True,False,1.0
0.0,96.01,69.9,True,False,1.0
-13.0,108.77,89.18,False,False,4.0
-11.0,75.68,56.1,False,True,5.0
-9.0,36.09,21.99,False,False,5.0
-16.0,38.16,22.9,False,False,5.0
-14.0,104.37,89.0,False,False,5.0
-16.0,54.09,38.99,False,False,4.0
-4.0,71.64,55.0,False,False,5.0
-14.0,92.57,79.0,True,False,5.0
-6.0,48.08,35.0,True,False,3.0
-23.0,26.79,14.0,False,False,4.0
-14.0,60.13,46.9,True,False,5.0
-1.0,295.0,229.9,False,False,4.0
-13.0,122.42,109.0,True,False,5.0
15.0,173.53,149.9,False,True,1.0
-7.0,235.83,219.0,True,False,5.0
-20.0,53.0,37.9,False,False,5.0
-12.0,83.41,69.9,True,True,5.0
-14.0,88.49,69.9,True,False,1.0
-2.0,226.14,86.96,False,False,5.0
-2.0,226.14,86.96,False,False,5.0
-15.0,79.24,69.9,True,False,5.0
-9.0,72.14,56.99,False,False,1.0
-16.0,65.71,53.0,True,True,5.0
-7.0,73.68,59.9,True,True,5.0
-5.0,98.69,89.9,True,False,1.0
-18.0,76.63,64.9,True,False,5.0
-18.0,37.86,26.9,True,False,5.0
-14.0,163.13,148.0,True,False,5.0
-15.0,107.78,89.9,False,True,5.0
-17.0,36.77,18.99,False,False,4.0
-4.0,69.9,69.9,False,False,5.0
13.0,126.11,109.9,False,False,1.0
-12.0,78.09,61.9,False,False,3.0
-20.0,36.77,18.99,False,False,2.0
-21.0,179.22,160.0,True,False,5.0
-4.0,278.06,243.0,False,False,1.0
-3.0,37.54,19.3,False,False,5.0
-7.0,163.52,72.5,True,False,5.0
-7.0,163.52,72.5,True,False,5.0
-11.0,48.95,37.99,True,False,4.0
-8.0,33.22,8.9,True,False,4.0
-8.0,33.22,8.9,True,False,4.0
-10.0,163.5,45.0,True,False,5.0
-10.0,163.5,45.0,True,False,5.0
-3.0,110.42,96.0,False,False,5.0
0.0,118.23,94.99,False,False,5.0
-14.0,64.39,51.9,False,False,5.0
-12.0,38.72,30.0,True,False,5.0
47.0,55.63,38.0,False,False,1.0
-9.0,223.97,199.99,True,False,5.0
-15.0,479.7,138.0,False,True,4.0
-15.0,479.7,138.0,False,True,4.0
-15.0,479.7,138.0,False,True,4.0
-13.0,110.0,110.0,False,False,4.0
-11.0,63.37,49.9,False,True,5.0
-9.0,54.0,39.9,True,False,5.0
-1.0,343.5,329.99,True,False,4.0
-12.0,314.21,299.0,False,False,5.0
-13.0,100.34,85.0,False,True,5.0
15.0,42.1,28.0,False,False,1.0
-6.0,124.12,19.3,True,False,5.0
-6.0,124.12,19.3,True,False,5.0
-6.0,124.12,19.3,True,False,5.0
-6.0,124.12,19.3,True,False,5.0
-6.0,124.12,19.3,True,False,5.0
-6.0,124.12,19.3,True,False,5.0
-6.0,124.12,19.3,True,False,5.0
-6.0,124.12,19.3,True,False,5.0
-2.0,116.13,94.98,False,False,4.0
-16.0,224.77,149.99,False,False,4.0
1.0,262.86,153.0,True,True,1.0
1.0,262.86,77.0,True,True,1.0
-17.0,136.4,117.7,True,False,5.0
-13.0,347.31,329.9,False,False,5.0
-11.0,70.6,51.0,False,False,5.0
-9.0,89.11,59.9,True,False,4.0
-14.0,21.43,13.65,True,False,4.0
-13.0,176.78,159.9,False,False,3.0
-15.0,111.92,69.99,True,False,3.0
-15.0,111.92,19.9,True,False,3.0
-13.0,154.38,120.0,False,False,3.0
-10.0,112.92,95.0,False,False,5.0
-14.0,828.08,799.9,True,False,5.0
-26.0,259.98,149.65,False,False,5.0
-26.0,259.98,67.9,False,False,5.0
-8.0,264.07,247.88,False,False,5.0
-19.0,87.55,74.9,True,False,5.0
-11.0,339.86,328.9,True,False,5.0
-3.0,106.16,89.9,True,True,5.0
-20.0,136.04,119.99,False,False,4.0
-12.0,98.82,82.0,False,False,5.0
-2.0,119.24,49.0,True,False,5.0
-2.0,119.24,55.0,True,False,5.0
-13.0,192.03,150.0,False,False,5.0
-14.0,442.52,228.0,False,False,4.0
-14.0,442.52,90.0,False,False,4.0
-10.0,36.75,24.9,True,True,3.0
-8.0,29.24,19.9,True,False,4.0
-28.0,438.48,399.0,False,False,5.0
-10.0,147.16,130.0,False,False,5.0
-21.0,124.5,110.0,True,False,5.0
-47.0,315.24,294.9,True,False,1.0
-25.0,56.5,29.99,False,False,3.0
29.0,1008.3,485.0,False,False,1.0
29.0,1008.3,485.0,False,False,1.0
-21.0,125.52,110.0,False,True,5.0
-12.0,132.4,99.9,False,False,5.0
-8.0,40.0,24.9,False,True,4.0
-27.0,186.76,31.19,True,False,4.0
-27.0,186.76,35.99,True,False,4.0
-27.0,186.76,14.9,True,False,4.0
-27.0,186.76,31.9,True,False,4.0
-27.0,186.76,22.9,True,False,4.0
-27.0,186.76,22.9,True,False,4.0
-5.0,133.06,115.0,False,False,4.0
-22.0,195.17,169.9,True,False,4.0
-12.0,73.49,49.99,True,False,4.0
-6.0,153.2,135.0,False,True,5.0
9.0,75.71,59.99,True,False,1.0
-6.0,48.79,25.89,False,False,5.0
-10.0,133.89,94.95,False,False,5.0
-17.0,651.84,636.0,True,False,3.0
-20.0,72.25,53.99,False,False,4.0
0.0,62.83,39.9,False,False,1.0
-7.0,36.0,21.9,False,False,4.0
-6.0,124.69,89.9,True,False,5.0
-14.0,91.19,72.0,True,False,5.0
-16.0,148.18,97.0,False,False,5.0
6.0,82.32,63.99,False,False,2.0
-9.0,125.16,110.99,True,False,2.0
-23.0,98.28,68.0,True,False,4.0
-6.0,49.09,40.8,True,False,4.0
-9.0,85.79,56.99,False,True,1.0
-34.0,35.09,19.99,False,False,5.0
-12.0,41.43,26.33,False,False,5.0
11.0,93.59,67.99,False,False,5.0
-3.0,132.49,123.47,True,False,4.0
-3.0,161.84,143.99,False,False,3.0
-13.0,35.69,18.9,False,False,5.0
-15.0,175.1,120.0,False,False,4.0
-14.0,13.39,6.0,True,False,4.0
-1.0,88.26,25.9,False,False,5.0
-1.0,88.26,25.9,False,False,5.0
-12.0,108.51,99.0,True,False,4.0
-17.0,47.74,32.64,False,False,5.0
-1.0,99.8,69.9,False,False,2.0
-25.0,89.36,69.9,False,False,1.0
-8.0,46.93,28.7,False,False,4.0
0.0,40.48,129.0,True,False,1.0
0.0,136.13,129.0,True,False,1.0
-13.0,155.29,140.0,True,False,4.0
-15.0,54.1,37.99,False,True,1.0
-22.0,319.99,299.99,False,False,5.0
-4.0,60.22,44.99,False,False,4.0
-9.0,105.37,89.99,True,False,5.0
-13.0,76.65,58.99,False,False,5.0
-14.0,79.15,45.0,False,False,3.0
-7.0,88.08,75.0,True,False,4.0
-6.0,74.63,59.9,True,False,5.0
-8.0,46.78,29.99,False,False,1.0
-14.0,424.0,798.0,False,False,5.0
-14.0,430.89,798.0,False,False,5.0
0.0,67.05,49.99,False,False,5.0
2.0,112.08,99.99,True,False,1.0
20.0,211.26,172.5,False,False,1.0
-23.0,166.7,129.96,False,False,5.0
6.0,137.04,108.9,False,False,1.0
-14.0,140.08,119.9,True,False,1.0
-12.0,22.77,14.99,True,False,5.0
-15.0,60.09,45.99,False,False,5.0
-19.0,164.63,149.99,False,True,4.0
0.0,102.85,79.98,True,False,3.0
-11.0,246.42,110.0,True,True,5.0
-11.0,246.42,110.0,True,True,5.0
-11.0,112.1,99.9,True,False,1.0
-11.0,85.6,69.9,False,True,5.0
-9.0,235.13,219.99,True,True,5.0
0.0,43.0,27.9,False,False,4.0
-8.0,162.65,149.9,True,True,5.0
-20.0,215.56,89.9,False,True,5.0
-20.0,215.56,89.9,False,True,5.0
4.0,112.94,89.99,False,False,1.0
-23.0,225.42,199.0,False,False,5.0
-16.0,58.43,39.99,False,False,5.0
-15.0,27.71,18.99,True,False,5.0
-8.0,415.83,380.0,True,False,4.0
0.0,186.1,122.99,True,False,5.0
-17.0,164.71,130.0,False,False,5.0
8.0,104.87,89.49,False,False,3.0
-10.0,222.38,99.0,True,False,5.0
-10.0,222.38,99.0,True,False,5.0
-18.0,144.99,119.99,False,False,5.0
3.0,125.43,99.0,False,False,1.0
-8.0,43.54,13.99,True,False,5.0
-8.0,43.54,13.99,True,False,5.0
-14.0,47.3,29.0,True,False,5.0
-9.0,28.08,12.98,False,False,5.0
-5.0,51.07,37.99,True,False,3.0
-15.0,117.0,89.9,False,False,5.0
-15.0,50.0,295.0,True,False,5.0
-15.0,250.0,295.0,True,False,5.0
-15.0,13.78,295.0,True,False,5.0
-8.0,1692.05,1599.0,False,False,1.0
-9.0,98.11,81.35,False,False,5.0
-19.0,30.53,12.9,False,False,5.0
-14.0,84.24,56.99,True,False,4.0
-21.0,95.34,79.9,False,False,5.0
-2.0,707.68,169.99,False,False,1.0
-2.0,707.68,169.99,False,False,1.0
-2.0,707.68,169.99,False,False,1.0
-2.0,707.68,169.99,False,False,1.0
-2.0,50.0,169.99,False,False,1.0
-2.0,50.0,169.99,False,False,1.0
-2.0,50.0,169.99,False,False,1.0
-2.0,50.0,169.99,False,False,1.0
-19.0,124.29,89.9,False,False,5.0
-9.0,44.42,29.9,True,False,5.0
-24.0,66.05,50.0,True,False,5.0
-17.0,177.58,149.99,False,False,4.0
-18.0,139.69,109.99,False,False,5.0
-13.0,91.05,79.0,True,False,3.0
-27.0,94.31,75.9,False,False,1.0
-30.0,355.38,119.0,False,False,3.0
-30.0,355.38,119.0,False,False,3.0
2.0,43.22,34.5,True,False,4.0
-9.0,56.76,44.9,True,False,5.0
-5.0,133.46,114.94,True,False,5.0
-14.0,413.59,388.0,False,False,5.0
-11.0,123.38,107.0,True,False,4.0
-33.0,378.91,320.0,False,False,4.0
-25.0,139.81,110.0,False,False,5.0
-7.0,223.54,199.0,False,False,5.0
-14.0,148.58,132.9,False,False,5.0
-13.0,115.79,99.99,False,False,1.0
-17.0,25.46,14.5,True,False,3.0
-12.0,57.98,39.9,False,False,3.0
-15.0,41.26,24.9,False,False,3.0
-34.0,101.9,34.9,False,True,4.0
-34.0,101.9,34.9,False,True,4.0
-34.0,101.9,34.9,False,True,1.0
-34.0,101.9,34.9,False,True,1.0
-5.0,35.86,24.9,True,False,5.0
-12.0,49.76,32.7,True,False,5.0
-14.0,258.5,249.49,True,False,5.0
-7.0,246.64,104.71,True,False,1.0
-7.0,246.64,104.71,True,False,1.0
-8.0,206.99,189.9,False,False,5.0
-2.0,27.6,12.5,False,False,3.0
10.0,27.75,14.39,False,False,2.0
10.0,1.74,14.39,False,False,2.0
-7.0,71.27,57.0,False,False,5.0
-21.0,247.68,228.0,True,True,5.0
-17.0,158.94,139.0,True,False,5.0
-21.0,157.16,139.99,False,False,5.0
-16.0,695.61,599.0,False,False,3.0
-43.0,22.46,11.5,True,False,5.0
-14.0,105.28,89.9,False,False,4.0
-2.0,54.33,44.99,True,False,5.0
-19.0,123.33,109.9,True,False,3.0
-4.0,157.91,90.9,False,False,5.0
-14.0,59.68,46.99,True,False,5.0
-11.0,147.33,134.9,True,True,4.0
-13.0,41.72,33.0,True,False,5.0
-15.0,102.64,89.0,True,False,5.0
-21.0,81.55,67.0,False,False,5.0
10.0,102.13,64.99,False,False,4.0
-8.0,149.14,129.0,False,False,4.0
16.0,123.04,84.9,False,False,2.0
-39.0,110.98,91.99,True,False,5.0
-6.0,129.49,119.9,True,False,4.0
-16.0,220.97,208.9,False,False,4.0
8.0,173.59,119.0,False,False,1.0
-7.0,130.69,115.0,False,False,4.0
-23.0,169.3,155.0,False,False,5.0
-4.0,81.11,64.9,True,False,3.0
-8.0,315.84,299.0,False,False,5.0
-21.0,68.3,54.9,True,True,5.0
-4.0,24.28,16.5,True,False,5.0
-15.0,78.68,58.32,False,False,4.0
-12.0,317.53,299.0,False,False,4.0
-6.0,154.9,119.9,True,False,5.0
7.0,38.13,19.9,False,False,5.0
-5.0,127.89,112.01,True,False,4.0
-10.0,48.91,36.0,True,False,5.0
-14.0,4.35,12.5,True,False,5.0
-14.0,20.0,12.5,True,False,5.0
-15.0,50.95,34.9,False,False,5.0
-15.0,117.94,99.99,False,False,4.0
-7.0,61.05,45.95,False,True,4.0
-14.0,109.35,99.9,True,False,5.0
-12.0,43.11,28.0,False,False,5.0
-36.0,137.83,118.9,False,False,5.0
-6.0,1075.12,1045.0,False,False,5.0
-16.0,69.9,69.9,False,False,5.0
-8.0,257.34,62.0,True,True,5.0
-8.0,257.34,62.0,True,True,5.0
-8.0,257.34,62.0,True,True,5.0
-8.0,257.34,62.0,True,True,5.0
-5.0,38.42,23.9,False,False,5.0
-4.0,376.39,359.0,False,False,5.0
-10.0,62.69,49.9,True,False,5.0
-8.0,91.79,76.49,False,False,4.0
-11.0,31.77,23.99,True,False,5.0
-23.0,92.64,77.0,False,False,2.0
-17.0,45.69,29.9,True,False,4.0
-20.0,222.13,159.0,False,False,5.0
9.0,177.02,159.0,True,False,1.0
-14.0,64.42,49.9,False,False,5.0
-9.0,85.14,69.9,False,False,5.0
-16.0,36.69,19.9,False,False,4.0
-7.0,258.9,249.0,True,False,1.0
-13.0,100.04,79.99,False,False,5.0
-6.0,67.57,59.0,True,False,5.0
-19.0,82.7,65.99,False,False,5.0
-19.0,69.41,55.9,True,False,5.0
-13.0,128.85,110.0,True,False,5.0
-24.0,706.19,649.51,False,False,5.0
-19.0,65.1,50.0,False,False,5.0
-13.0,133.02,39.9,False,False,5.0
-13.0,133.02,39.9,False,False,5.0
-19.0,58.62,49.9,True,False,4.0
-21.0,399.25,249.9,False,False,4.0
-21.0,399.25,58.9,False,False,4.0
-17.0,51.42,40.0,False,False,4.0
-1.0,415.93,380.0,True,False,5.0
17.0,218.45,204.0,True,False,1.0
-28.0,74.28,31.9,False,False,5.0
-8.0,40.23,25.0,False,False,1.0
-34.0,46.85,29.9,False,False,5.0
-21.0,67.44,49.0,False,False,5.0
-11.0,33.75,21.9,True,True,5.0
-8.0,55.13,39.9,True,False,5.0
-13.0,319.11,249.9,True,False,5.0
-10.0,57.0,42.9,False,False,4.0
7.0,128.86,104.0,False,False,5.0
-20.0,66.74,49.95,False,True,5.0
-24.0,77.75,59.9,False,False,5.0
-8.0,21.04,13.65,True,False,4.0
-28.0,87.13,69.9,False,False,5.0
-14.0,80.2,65.0,False,False,5.0
-27.0,319.88,299.9,False,False,5.0
-13.0,31.75,19.9,True,False,5.0
0.0,61.27,49.9,True,False,3.0
-14.0,148.23,132.2,True,False,5.0
-13.0,102.03,89.9,True,True,2.0
-14.0,235.7,99.9,False,True,5.0
-14.0,235.7,99.9,False,True,5.0
-9.0,145.66,129.99,False,False,4.0
-13.0,117.2,102.9,True,False,4.0
1.0,594.55,579.0,True,False,4.0
-1.0,39.85,28.0,False,False,5.0
-15.0,103.14,86.9,True,True,5.0
-19.0,67.92,51.8,True,False,5.0
-3.0,137.85,125.02,True,False,5.0
-8.0,76.76,59.9,False,True,5.0
-13.0,95.58,81.99,True,True,4.0
9.0,61.11,45.0,False,False,1.0
-20.0,63.73,52.0,True,False,5.0
-17.0,83.61,53.9,False,False,5.0
-20.0,211.94,49.95,False,True,5.0
-20.0,211.94,119.9,False,True,5.0
-6.0,113.31,29.99,True,False,4.0
-6.0,113.31,29.99,True,False,4.0
-6.0,113.31,29.99,True,False,4.0
-15.0,161.24,115.97,False,False,1.0
-16.0,37.68,29.9,True,False,5.0
-6.0,53.22,34.99,False,False,5.0
-8.0,80.51,67.9,False,False,4.0
-8.0,55.52,19.49,True,False,3.0
-8.0,55.52,19.49,True,False,3.0
-13.0,187.87,179.0,False,False,5.0
-28.0,18.62,9.9,False,False,5.0
-15.0,455.38,364.0,True,False,1.0
-15.0,455.38,53.0,True,False,1.0
8.0,85.24,69.99,False,False,5.0
-35.0,96.43,78.0,False,False,4.0
-12.0,26.68,18.9,True,False,5.0
-5.0,86.02,69.9,True,False,4.0
-18.0,81.61,69.0,False,False,5.0
-27.0,35.78,18.99,False,False,5.0
-11.0,40.6,25.5,False,True,5.0
-12.0,73.72,66.0,True,False,5.0
-14.0,201.47,186.0,False,False,1.0
-8.0,44.97,26.74,True,False,5.0
-15.0,27.38,19.99,True,False,5.0
-3.0,87.76,72.4,True,False,5.0
-17.0,116.94,99.0,True,False,5.0
-27.0,201.14,74.99,False,True,2.0
-27.0,201.14,74.99,False,True,2.0
-34.0,328.82,103.99,False,False,2.0
-34.0,328.82,103.99,False,False,2.0
-9.0,78.42,59.9,False,False,5.0
-8.0,7.64,11.87,True,False,3.0
-8.0,7.64,11.87,True,False,3.0
-8.0,7.64,11.87,True,False,3.0
-8.0,25.0,11.87,True,False,3.0
-8.0,25.0,11.87,True,False,3.0
-8.0,25.0,11.87,True,False,3.0
-8.0,0.14,11.87,True,False,3.0
-8.0,0.14,11.87,True,False,3.0
-8.0,0.14,11.87,True,False,3.0
-8.0,25.0,11.87,True,False,3.0
-8.0,25.0,11.87,True,False,3.0
-8.0,25.0,11.87,True,False,3.0
-12.0,140.03,120.0,False,False,5.0
-23.0,57.2,39.6,True,False,5.0
-4.0,128.09,119.99,True,False,5.0
-6.0,77.51,59.0,False,False,3.0
-19.0,160.3,121.9,False,False,4.0
-7.0,100.0,35.9,True,False,2.0
-7.0,100.0,35.9,True,False,2.0
-9.0,145.01,115.0,False,False,5.0
-24.0,224.94,199.0,False,False,5.0
-11.0,512.9,488.99,True,False,5.0
-48.0,58.14,23.99,False,False,4.0
-6.0,154.76,145.0,True,False,3.0
-8.0,14.72,6.0,True,False,3.0
-8.0,78.14,66.99,True,False,4.0
-13.0,64.62,46.99,False,False,4.0
-14.0,306.11,59.0,False,False,5.0
-14.0,306.11,210.0,False,False,5.0
-19.0,217.1,199.0,True,False,5.0
-23.0,318.37,89.9,False,False,5.0
-21.0,209.67,199.9,True,False,5.0
-31.0,137.23,113.85,False,False,5.0
-15.0,22.68,39.9,True,False,4.0
-15.0,22.68,39.9,True,False,4.0
-15.0,2.32,39.9,True,False,4.0
-7.0,237.08,199.0,False,False,5.0
-7.0,83.69,75.9,True,False,5.0
-9.0,38.96,28.0,True,False,5.0
-12.0,60.0,44.9,False,False,5.0
-21.0,107.95,79.0,False,False,3.0
-4.0,188.31,123.9,True,False,5.0
-7.0,173.57,159.9,True,True,5.0
-12.0,83.62,74.9,True,False,5.0
-23.0,111.21,99.9,False,False,5.0
-14.0,164.66,69.9,True,False,5.0
-14.0,164.66,69.9,True,False,5.0
-9.0,77.57,59.9,False,False,5.0
-11.0,155.14,59.9,False,False,5.0
-11.0,155.14,59.9,False,False,5.0
-11.0,372.72,299.0,False,False,1.0
-16.0,66.07,42.97,False,False,5.0
-14.0,173.49,39.9,False,False,4.0
-14.0,173.49,39.9,False,False,4.0
-14.0,173.49,39.9,False,False,4.0
-7.0,73.79,46.9,False,False,5.0
-14.0,617.69,599.9,False,False,5.0
-46.0,62.75,39.9,False,False,5.0
-8.0,22.04,5.99,False,False,5.0
-8.0,117.68,51.45,True,False,5.0
-8.0,117.68,51.45,True,False,5.0
-16.0,229.63,219.9,True,False,5.0
-10.0,163.97,149.9,True,False,4.0
-19.0,45.62,27.99,False,False,5.0
-10.0,91.76,78.87,True,False,5.0
-19.0,249.7,119.99,True,False,4.0
-19.0,249.7,90.9,True,False,4.0
-16.0,183.13,169.0,False,False,5.0
-5.0,154.58,59.0,False,False,4.0
-5.0,154.58,59.0,False,False,4.0
-19.0,27.29,19.9,True,False,5.0
-13.0,312.59,299.0,True,True,5.0
-8.0,118.9,99.9,True,True,5.0
-17.0,46.01,29.9,True,False,5.0
-20.0,88.01,34.9,True,False,3.0
-20.0,88.01,29.9,True,False,3.0
-19.0,122.46,99.0,False,False,3.0
0.0,174.99,159.0,False,False,2.0
-20.0,37.11,22.0,False,False,4.0
-12.0,135.04,105.9,False,True,4.0
-21.0,265.84,246.0,False,False,5.0
-15.0,99.7,79.9,True,False,5.0
-26.0,399.44,370.0,False,False,4.0
-6.0,55.04,47.65,True,False,5.0
-23.0,65.53,39.9,False,False,2.0
1.0,76.79,58.5,False,False,4.0
-19.0,232.72,99.9,True,False,4.0
-19.0,232.72,99.9,True,False,4.0
-7.0,111.78,96.8,True,False,3.0
-13.0,106.23,89.9,False,True,5.0
-7.0,36.09,21.99,False,False,5.0
-14.0,35.77,27.99,True,False,1.0
-21.0,228.79,199.0,False,False,5.0
-18.0,80.65,64.9,False,False,5.0
-22.0,69.2,52.0,False,False,5.0
-8.0,68.72,60.0,True,False,4.0
-21.0,28.45,20.9,False,False,4.0
-12.0,82.12,59.99,False,False,5.0
-13.0,159.25,129.99,False,False,4.0
-8.0,296.61,279.9,False,False,3.0
-14.0,105.9,92.0,False,False,5.0
-21.0,144.47,109.9,False,False,5.0
-6.0,55.74,26.99,False,False,4.0
-31.0,163.69,149.65,False,False,5.0
-19.0,118.01,109.99,True,False,5.0
-11.0,305.51,274.0,False,False,5.0
-6.0,318.3,299.0,True,False,5.0
-9.0,49.79,37.0,True,True,5.0
-13.0,40.96,30.0,True,False,3.0
-17.0,157.32,139.9,False,False,5.0
-5.0,114.91,99.9,True,True,5.0
-16.0,444.54,339.0,True,False,5.0
-23.0,77.57,59.9,False,False,3.0
5.0,232.71,59.9,False,False,1.0
5.0,232.71,59.9,False,False,1.0
5.0,232.71,59.9,False,False,1.0
-13.0,2223.12,2139.99,False,False,5.0
-21.0,158.51,134.99,False,False,5.0
8.0,222.68,204.0,False,False,2.0
-11.0,65.71,56.99,True,False,5.0
-15.0,304.14,284.9,False,True,3.0
-11.0,70.89,49.9,True,False,5.0
3.0,139.98,119.9,False,False,1.0
-17.0,261.82,242.0,False,False,5.0
-21.0,74.49,59.9,False,False,5.0
-12.0,303.76,139.94,True,False,1.0
-12.0,303.76,119.99,True,False,1.0
-10.0,33.16,25.77,True,False,5.0
-24.0,101.46,84.9,False,False,5.0
-2.0,37.26,28.9,True,False,5.0
-10.0,133.15,114.0,False,False,5.0
-9.0,46.79,31.0,True,False,4.0
0.0,14.12,35.9,False,False,1.0
0.0,36.88,35.9,False,False,1.0
-20.0,93.26,29.0,False,False,5.0
-20.0,93.26,29.0,False,False,5.0
-16.0,183.29,139.9,False,False,5.0
-10.0,211.56,194.5,False,False,4.0
-6.0,47.03,27.99,False,False,5.0
27.0,189.37,149.0,False,False,1.0
-20.0,107.28,92.9,True,False,5.0
-6.0,62.99,45.0,False,False,5.0
-15.0,85.23,69.99,False,False,5.0
-20.0,99.7,83.36,False,True,5.0
-14.0,124.85,109.99,True,False,1.0
-7.0,56.69,39.9,False,False,5.0
-5.0,107.41,95.28,True,False,5.0
-19.0,217.06,199.9,True,False,5.0
-7.0,86.48,67.9,False,False,5.0
-19.0,145.57,44.9,False,False,3.0
-19.0,145.57,46.9,False,False,3.0
-17.0,79.8,58.99,False,False,5.0
-4.0,143.41,59.0,True,False,2.0
-4.0,143.41,69.0,True,False,2.0
-8.0,89.41,80.49,True,False,5.0
-16.0,168.93,150.0,False,False,5.0
-19.0,68.31,18.75,True,False,5.0
-19.0,68.31,16.75,True,False,5.0
-16.0,115.36,86.36,False,False,5.0
-8.0,61.7,49.9,True,False,5.0
-17.0,199.44,99.0,False,False,5.0
-17.0,199.44,99.0,False,False,5.0
-17.0,199.44,99.0,False,False,5.0
-17.0,199.44,99.0,False,False,5.0
-17.0,273.68,99.0,False,False,5.0
-17.0,273.68,99.0,False,False,5.0
-17.0,273.68,99.0,False,False,5.0
-17.0,273.68,99.0,False,False,5.0
-8.0,135.82,116.9,True,False,5.0
-11.0,211.41,199.0,True,False,5.0
-14.0,109.28,248.99,False,False,5.0
-14.0,200.0,248.99,False,False,5.0
-12.0,98.81,89.99,True,False,4.0
-13.0,251.82,229.9,False,False,5.0
-15.0,124.4,109.9,False,False,5.0
-30.0,161.08,142.99,False,False,5.0
11.0,107.87,89.99,False,True,1.0
11.0,107.87,89.99,False,True,1.0
-8.0,155.14,59.9,False,False,3.0
-8.0,155.14,59.9,False,False,3.0
-15.0,99.9,99.9,False,False,5.0
-13.0,38.09,23.99,False,False,5.0
-22.0,210.29,195.9,True,False,5.0
-8.0,63.42,45.0,False,False,4.0
-1.0,271.08,239.99,False,False,3.0
-10.0,124.57,70.0,True,False,5.0
-16.0,110.08,98.0,True,False,4.0
-15.0,294.66,284.9,True,False,5.0
-10.0,333.6,277.8,True,False,5.0
-15.0,211.77,189.95,False,False,5.0
-12.0,136.6,120.0,False,False,5.0
-7.0,64.4,44.9,False,True,1.0
2.0,1291.39,1240.0,True,False,4.0
-22.0,62.83,37.99,False,False,5.0
-10.0,68.0,18.9,False,False,4.0
-10.0,68.0,18.9,False,False,4.0
-17.0,47.13,34.9,False,True,5.0
-14.0,48.87,39.99,True,False,5.0
-7.0,86.79,59.9,False,False,5.0
-18.0,114.8,99.8,False,False,5.0
-10.0,146.85,110.0,False,False,5.0
-26.0,219.4,199.9,False,False,5.0
-1.0,67.17,49.89,True,False,5.0
-12.0,208.48,189.9,False,False,4.0
-8.0,946.9,880.0,False,False,3.0
-17.0,87.05,64.89,False,False,4.0
-15.0,37.57,149.0,False,False,5.0
-15.0,127.22,149.0,False,False,5.0
-23.0,134.32,49.9,True,False,5.0
-23.0,134.32,49.9,True,False,5.0
-17.0,169.48,115.0,False,False,5.0
-11.0,29.83,11.6,False,False,4.0
-19.0,63.12,37.49,False,False,5.0
-22.0,60.33,39.9,True,False,5.0
7.0,53.68,45.9,True,False,4.0
-9.0,62.06,45.0,True,False,5.0
-1.0,323.54,284.0,False,False,1.0
-24.0,64.0,49.9,False,False,5.0
